SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532301,TATA COFFEE ,B ,Q,76.00,76.00,73.00,73.50,73.00,74.30,229,15916,1184894.00,
532305,IND-SWIFT LA,T ,Q,43.00,43.20,39.85,40.20,40.20,41.90,139,37774,1564252.00,
532309,GEPIL       ,A ,Q,781.95,781.95,765.00,769.10,765.00,779.45,94,218,168145.00,
532310,SHREE RAMA  ,B ,Q,4.14,4.14,3.80,3.99,3.95,3.96,20,14774,56432.00,
532313,MAHINDRALIFE,A ,Q,430.00,435.00,420.50,426.60,429.35,426.75,135,1352,580356.00,
532321,CADILA HEALT,A ,Q,232.50,235.85,230.95,232.20,231.65,233.90,458,47790,11111962.00,
532323,SHIVA CEMENT,X ,Q,7.98,8.45,7.98,8.19,8.19,8.17,197,171600,1425875.00,
532324,CINEVISTA   ,B ,Q,14.05,14.08,13.45,13.97,14.08,13.41,288,66541,924488.00,
532326,INTENS TECH ,B ,Q,29.30,30.50,29.30,30.50,30.50,31.00,3,3,89.00,
532329,DANLAW TECH.,X ,Q,59.00,59.90,55.30,55.50,55.35,55.45,19,2316,131643.00,
532330,BIOPAC INDIA,XT,Q,2.65,2.65,2.65,2.65,2.65,2.65,3,375,993.00,
532331,AJANTA PHARM,A ,Q,1012.00,1014.80,991.35,995.90,991.35,1015.85,570,7894,7975685.00,
532333,HB PORTFOLIO,X ,Q,16.00,16.00,14.95,15.95,15.95,15.22,10,96,1448.00,
532334,HB ESTATE DE,X ,Q,11.20,11.20,9.90,10.99,10.99,10.39,9,501,5022.00,
532336,BARON INFO. ,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,1,0.00,
532339,COMPUCOM SOF,B ,Q,8.20,8.55,8.20,8.20,8.20,8.19,4,626,5141.00,
532341,IZMO        ,B ,Q,30.05,30.05,30.00,30.00,30.00,29.80,3,501,15030.00,
532342,COMMEX TECH ,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,3,25,4.00,
532343,TVS MOTOR L ,A ,Q,407.40,414.60,392.75,397.05,397.05,405.45,1201,84023,33899188.00,
532344,SOFTSOL (I) ,X ,Q,24.00,25.25,24.00,25.25,25.25,24.05,2,31,781.00,
532345,GATI LTD.   ,B ,Q,55.40,57.60,54.50,57.60,57.60,54.90,711,188255,10812763.00,
532348,SUBEX LTX   ,B ,Q,5.30,5.40,5.20,5.20,5.20,5.34,67,32773,172198.00,
532349,TRANSPORT CO,B ,Q,288.50,292.95,278.45,280.25,279.15,288.95,66,311,88238.00,
532350,PADMALAYA TE,XT,Q,1.60,1.60,1.52,1.52,1.52,1.60,15,1589,2454.00,
532351,AKSH OPTIFIB,B ,Q,6.75,6.85,6.70,6.70,6.70,7.05,146,92123,618895.00,
532354,VIRGOGLOB   ,XT,Q,2.51,2.51,2.51,2.51,2.51,2.64,1,100,251.00,
532356,TRIVENI ENGG,B ,Q,63.90,64.75,63.70,64.05,63.80,63.80,194,30279,1940459.00,
532357,MUKTA ARTS  ,B ,Q,40.00,40.00,37.15,37.45,37.45,39.00,60,6344,242963.00,
532362,NAGPUR POWER,X ,Q,20.65,21.25,20.65,21.25,21.25,21.45,3,503,10388.00,
532365,DYNACONS SYS,B ,Q,25.20,28.70,25.20,26.50,26.50,25.60,8,509,14579.00,
532366,PNB GILTS   ,B ,Q,31.50,32.15,30.90,31.00,31.00,31.05,52,9846,309320.00,
532368,BCG         ,B ,Q,3.24,3.31,3.14,3.17,3.17,3.22,48,40741,130510.00,
532369,RAMCO INDS. ,B ,Q,176.35,180.50,175.00,178.65,177.45,178.90,61,1624,287950.00,
532370,RAMCO  SYSTM,B ,Q,162.00,165.10,161.25,162.10,162.10,157.45,31,813,132219.00,
532371,TATA TELESER,B ,Q,2.70,2.81,2.64,2.66,2.66,2.76,116,84290,226074.00,
532372,VIRINCHI    ,X ,Q,40.00,40.95,38.00,39.65,40.95,40.10,165,25207,983149.00,
532373,WEPSOLN     ,X ,Q,15.25,16.60,15.25,16.60,16.60,17.25,7,440,6788.00,
532374,STER TECH   ,A ,Q,150.00,151.80,144.35,145.95,146.95,149.25,1585,86688,12830812.00,
532375,TIPSINDUSTR ,B ,Q,70.55,70.55,70.55,70.55,70.55,71.85,1,1,70.00,
532376,MRO-TEK     ,T ,Q,14.95,15.35,14.95,15.30,15.30,15.40,4,101,1545.00,
532379,FIRSTOBJ    ,X ,Q,6.24,6.56,6.24,6.56,6.56,6.56,5,22,137.00,
532380,BABA ARTS   ,X ,Q,3.00,3.00,3.00,3.00,3.00,3.10,4,1031,3093.00,
532382,BALAJI TELE.,B ,Q,54.00,54.00,52.20,52.30,52.20,54.00,68,807,42453.00,
532384,TYCHE INDS  ,X ,Q,66.85,66.85,61.00,61.10,61.10,62.60,57,2373,147277.00,
532386,CALIFORN.SOF,B ,Q,11.00,11.00,10.26,10.26,10.26,10.80,9,3257,33539.00,
532387,PRITISHN COM,B ,Q,14.79,14.79,13.12,13.96,13.96,13.87,5,221,3089.00,
532388,INDIAN OVER.,A ,Q,9.57,9.88,9.57,9.71,9.68,9.61,92,32134,312397.00,
532390,TAJ GVK HOTL,B ,Q,173.00,174.35,165.00,166.25,166.05,171.95,48,746,128012.00,
532391,OPTO CIRCUIT,B ,Q,4.09,4.09,3.90,4.01,3.94,3.90,38,25150,101001.00,
532395,AXISCADES   ,B ,Q,77.20,80.90,77.20,78.65,79.00,79.75,77,5345,420575.00,
532400,BSOFT       ,A ,Q,62.85,63.75,62.00,62.35,62.00,61.90,277,18132,1137413.00,
532402,USGTECH     ,X ,Q,2.00,2.19,2.00,2.19,2.19,2.09,2,101,221.00,
532404,SAVEN TECHNO,X ,Q,14.95,15.00,14.00,14.75,14.75,14.15,19,1031,15007.00,
532406,AVANTEL LTD ,X ,Q,200.05,214.90,197.80,197.80,197.80,197.45,21,1576,316130.00,
532407,MOSCHIP     ,X ,Q,13.20,13.24,12.00,12.39,12.36,12.61,70,39747,491833.00,
532408,MEGASOFT LTD,B ,Q,6.50,6.50,6.50,6.50,6.50,6.40,3,776,5044.00,
532410,TRANSCORP IN,X ,Q,15.40,15.40,14.60,15.25,15.25,15.00,3,56,821.00,
532411,VISESH INFO.,T ,Q,0.19,0.19,0.19,0.19,0.19,0.19,6,3810,723.00,
532413,CEREBRA INTE,B ,Q,22.75,22.75,21.75,21.90,21.75,22.15,360,31912,707763.00,
532416,MID-DAY MULT,B ,Q,9.85,10.00,9.41,9.60,9.60,9.90,6,124,1186.00,
532418,ANDHRA BANK ,A ,Q,16.25,17.15,16.25,16.70,16.70,16.65,175,20563,345132.00,
532419,SMARTLINK   ,B ,Q,73.05,75.65,70.15,71.65,73.50,73.80,102,2918,206511.00,
532424,GODREJ CONS ,A ,Q,659.40,686.00,658.00,668.20,668.20,660.15,1669,50020,33588207.00,
532430,BF UTILI    ,B ,Q,174.20,176.30,165.50,168.00,168.00,172.55,672,22375,3825197.00,
532432,UNITD SPR   ,B ,Q,635.00,635.00,614.10,616.35,616.35,620.90,1918,42833,26692784.00,
532435,SANINFRA    ,X ,Q,29.65,31.00,29.65,30.40,30.45,29.65,19,153,4615.00,
532439,OLECTRA     ,B ,Q,205.60,206.00,196.00,197.60,197.00,200.80,117,2456,488989.00,
532440,MPS LTD     ,B ,Q,484.05,505.00,477.05,501.15,505.00,484.35,29,237,115834.00,
532443,CERA SANITAR,A ,Q,2645.15,2645.45,2605.00,2605.85,2606.05,2613.20,7,13,34023.00,
532454,BHARTI ARTL ,A ,Q,351.95,351.95,334.50,339.70,338.80,344.90,1647,115141,39221752.00,
532455,SHALIMAR WIR,X ,Q,6.85,6.85,6.85,6.85,6.85,6.85,2,88,602.00,
532456,COMPUAGE INF,B ,Q,10.10,10.55,9.76,9.78,9.79,9.96,50,12957,131304.00,
532457,GULSHAN POLY,T ,Q,45.05,46.90,43.30,43.30,43.30,45.55,10,614,26702.00,
532459,AUNDEFAZE   ,X ,Q,20.15,20.15,20.15,20.15,20.15,21.20,1,250,5037.00,
532460,PONNI SUG(ER,B ,Q,105.00,105.00,105.00,105.00,105.00,113.45,1,1,105.00,
532461,PUNJAB NATIO,A ,Q,59.50,59.90,57.70,57.95,57.95,59.05,3402,1335771,78462865.00,
532466,ORACLE FIN  ,A ,Q,3120.00,3160.25,3025.00,3058.95,3124.90,3086.10,254,1043,3229246.00,
532467,HAZ MUL PRO ,X ,Q,0.66,0.66,0.66,0.66,0.66,0.66,3,701,462.00,
532468,KAMAHOLDING ,B ,Q,4900.15,4910.00,4900.15,4910.00,4910.00,4889.65,13,32,156895.00,
532475,APTECH LTD  ,B ,Q,154.65,155.30,147.00,150.00,150.00,151.90,465,17813,2707882.00,
532477,UNION BANK L,A ,Q,51.60,52.35,50.05,50.30,50.30,51.45,1545,803550,41157054.00,
532478,UNITED BREWA,A ,Q,1365.00,1365.00,1265.00,1269.75,1265.00,1326.85,599,11699,15005473.00,
532479,ISMT LTD    ,B ,Q,3.73,4.10,3.73,3.79,3.99,3.82,55,5137,19701.00,
532480,ALLAHABAD BK,A ,Q,28.00,28.20,27.00,27.15,27.15,27.50,234,48521,1336424.00,
532481,NOIDA-TOLL B,T ,Q,4.25,4.47,4.25,4.31,4.31,4.47,34,32425,141989.00,
532482,GRANULES (I),A ,Q,102.70,104.90,102.50,104.30,104.15,103.40,386,9760,1012048.00,
532483,CANARA BANK ,A ,Q,184.45,185.70,178.30,180.05,180.05,181.40,3062,504307,91703347.00,
532485,BALMER LA.IN,B ,Q,390.00,390.00,384.00,386.05,384.00,387.25,119,4688,1816500.00,
532486,POKARNA LTD ,B ,Q,142.00,142.00,135.00,139.90,139.90,136.60,56,3097,431434.00,
532488,DIVI'S LAB. ,A ,Q,1604.00,1657.60,1604.00,1620.95,1624.60,1627.85,752,13119,21501186.00,
532493,ASTRA MICRO ,B ,Q,78.95,80.50,78.50,78.85,78.50,78.90,289,12013,949823.00,
532497,RADICOKHAIT ,A ,Q,307.50,308.40,298.00,299.05,299.05,304.05,415,10374,3130245.00,
532498,SHRMCITYUN  ,A ,Q,1317.85,1334.30,1312.85,1327.35,1334.30,1298.15,18,33,43563.00,
532500,MARUTISUZUK ,A ,Q,6790.00,6843.95,6616.05,6649.20,6649.20,6752.25,8439,62004,419398598.00,
532503,RAJAPAMILLS ,X ,Q,797.50,797.50,765.05,768.00,767.00,799.00,15,122,93889.00,
532504,NAVIN FLUORI,A ,Q,700.95,721.95,693.00,698.50,698.00,697.25,432,3815,2692789.00,
532505,UCOBANK     ,A ,Q,11.90,13.10,11.82,12.43,12.43,11.50,1232,513863,6471044.00,
532507,BAG FIL MED ,B ,Q,1.59,1.66,1.53,1.56,1.55,1.60,76,113246,177641.00,
532508,JSL         ,B ,Q,34.80,34.80,33.55,33.80,33.80,34.05,78,12501,426479.00,
532509,SUPRAJIT ENG,A ,Q,175.95,177.20,174.00,175.50,177.20,174.35,34,699,122185.00,
532513,TVSELE      ,T ,Q,120.05,124.95,115.20,119.80,118.90,121.25,74,3510,417864.00,
532514,INDRA GAS   ,A ,Q,353.95,358.50,346.20,347.85,347.25,352.25,856,65248,22979106.00,
532515,TV TODAY    ,B ,Q,314.45,314.45,296.00,300.85,300.00,311.95,128,1034,314594.00,
532521,PALRED      ,B ,Q,19.00,20.00,19.00,20.00,20.00,20.00,5,81,1540.00,
532522,PETRONET LNG,A ,Q,257.90,261.20,255.40,255.80,255.40,257.90,1401,81333,21017633.00,
532523,BIOCON LTD. ,A ,Q,233.65,235.90,230.30,231.20,230.55,232.15,2411,181400,42344829.00,
532524,PTC INDIA   ,A ,Q,53.65,54.30,53.05,53.95,54.30,53.55,877,229663,12376308.00,
532525,BANK MAHA   ,B ,Q,12.00,12.00,11.01,11.08,11.08,11.13,143,34890,390358.00,
532527,RK FORGINGS ,B ,Q,286.65,296.10,283.00,283.60,283.00,285.15,28,68,19377.00,
532528,DATAM GLOB  ,B ,Q,75.70,76.10,72.85,73.05,73.00,74.35,40,1350,99874.00,
532529,NDTV        ,B ,Q,28.00,30.55,28.00,29.60,29.50,29.55,32,2299,68250.00,
532531,STAR        ,A ,Q,313.05,316.80,308.50,309.50,309.70,312.80,1746,59934,18784807.00,
532532,JAIPRA      ,A ,Q,2.25,2.46,2.21,2.29,2.31,2.24,724,1859092,4461632.00,
532538,ULTRATECH CM,A ,Q,4177.00,4180.25,3967.80,3980.20,3981.00,4147.45,2144,16211,65612801.00,
532539,MINDA IND   ,A ,Q,346.65,347.10,328.55,330.50,331.00,343.50,809,26617,9047382.00,
532540,TCS LTD.    ,A ,Q,2079.70,2087.00,2054.75,2078.65,2080.00,2058.85,3631,44798,93093638.00,
532541,NIITTECH    ,A ,Q,1365.00,1384.90,1346.10,1380.30,1380.10,1368.25,2633,74548,101740813.00,
532543,GULFPETRO   ,B ,Q,38.50,39.95,37.30,37.60,37.30,37.50,89,4671,180801.00,
532548,CENTURYPLY  ,A ,Q,162.35,165.70,160.70,163.75,165.70,161.05,452,7014,1144832.00,
532553,WELENT      ,B ,Q,91.20,91.95,88.25,88.50,89.85,90.65,208,9170,816367.00,
532555,NTPC LTD    ,A ,Q,117.70,120.45,116.45,117.45,117.45,116.75,3954,698089,82439825.00,
532604,SALSTEEL    ,T ,Q,3.11,3.11,2.88,3.05,3.05,3.01,36,15440,46901.00,
532605,JBM AUTO    ,B ,Q,172.05,177.55,167.10,168.25,170.00,172.20,356,3097,528222.00,
532610,DWAR SUGAR  ,B ,Q,25.40,25.60,24.60,24.75,24.75,24.95,132,28905,723986.00,
532612,INDOCO REM  ,B ,Q,148.00,148.00,139.10,140.40,140.40,142.30,49,1667,234888.00,
532613,VIPCLOTHNG  ,B ,Q,8.10,8.10,7.50,7.68,7.69,8.15,118,35265,272683.00,
532616,XCHANGING   ,B ,Q,51.90,53.00,51.70,53.00,53.00,52.95,6,561,29349.00,
532617,JETAIRWAYS  ,Z ,Q,23.85,23.85,23.85,23.85,23.85,25.10,119,12676,302322.00,
532621,MORARJETEX  ,B ,Q,12.88,13.68,12.58,13.37,13.37,13.20,179,2333,29810.00,
532622,GATEWAY DIST,A ,Q,102.60,102.85,99.10,99.45,99.15,102.60,181,2956,296444.00,
532623,NR INTERNA  ,Z ,Q,6.65,6.65,6.65,6.65,6.65,7.00,1,1,6.00,
532624,JINDALPH    ,T ,Q,15.40,16.35,15.35,16.35,16.35,16.10,5,333,5125.00,
532626,PONDY OXIDES,X ,Q,178.00,183.00,176.00,177.60,176.00,176.75,95,2876,512781.00,
532627,JPPOWER     ,B ,Q,1.49,1.61,1.49,1.60,1.60,1.47,145,453100,723585.00,
532628,3I INFOTECH ,B ,Q,1.97,2.09,1.94,1.96,2.01,1.99,113,178017,353691.00,
532629,MCNALLYB    ,T ,Q,4.55,4.58,4.16,4.16,4.16,4.37,23,12034,51064.00,
532630,GOKALDAS    ,B ,Q,88.00,88.80,83.00,85.75,86.00,84.90,349,12757,1091448.00,
532633,ALLSEC TECH ,B ,Q,291.00,291.00,291.00,291.00,291.00,301.00,1,1,291.00,
532636,IIFL        ,A ,Q,128.45,135.30,120.45,123.20,120.45,127.10,433,5811,752317.00,
532637,MAN DRUGORG ,B ,Q,28.65,30.60,27.75,27.75,27.75,29.20,51,4179,121139.00,
532638,SHOPPER STOP,A ,Q,424.70,429.75,415.80,420.50,415.80,427.40,64,238,100769.00,
532641,NDL         ,B ,Q,34.50,36.95,32.60,33.00,33.20,33.45,52,5004,166789.00,
532642,JSWHL       ,B ,Q,2710.05,2795.00,2710.05,2792.50,2795.00,2752.25,17,74,205052.00,
532644,JK CEMENT   ,A ,Q,1022.00,1042.50,1010.00,1028.15,1042.50,1027.00,199,1035,1063883.00,
532645,BEEYU OVERSE,XT,Q,0.36,0.36,0.36,0.36,0.36,0.35,3,201,72.00,
532646,UNIPLY IND  ,B ,Q,48.00,48.20,45.60,45.85,45.60,47.65,731,3571,169738.00,
532647,PROVOGUE IND,B ,Q,0.43,0.47,0.43,0.47,0.47,0.45,24,47100,21326.00,
532648,YES BANK    ,A ,Q,44.90,45.90,40.95,42.15,42.15,42.55,78986,38733779,1667068180.00,
532649,NECTAR LIFE ,B ,Q,12.60,12.75,12.25,12.36,12.25,12.52,67,13605,169552.00,
532650,MSP STEEL   ,T ,Q,4.90,4.91,4.90,4.91,4.91,5.15,3,4,19.00,
532651,SPL INDS    ,B ,Q,31.05,33.35,30.05,31.75,31.75,32.25,18,1158,36537.00,
532652,KARNATAKA BK,A ,Q,74.65,74.65,71.25,71.55,71.55,72.25,455,45682,3295565.00,
532654,MCLEOD RUSSE,B ,Q,8.00,8.12,7.70,7.73,7.70,8.04,118,48070,378199.00,
532656,FACOR ALLOYS,X ,Q,0.97,1.04,0.97,0.98,0.98,0.96,53,76860,78153.00,
532658,EON ELECT   ,B ,Q,14.18,14.70,14.18,14.70,14.70,14.88,5,352,5000.00,
532659,IDFC        ,A ,Q,33.40,33.40,31.15,31.55,31.65,31.60,481,122786,3883436.00,
532660,VIVIMED LABS,B ,Q,14.75,14.90,14.00,14.05,14.10,14.55,51,11622,166727.00,
532661,RANE MADRAS ,B ,Q,268.10,279.90,264.00,264.95,265.00,267.90,52,1650,439035.00,
532662,HT MEDIA    ,B ,Q,20.80,21.50,20.80,21.35,21.25,21.00,93,14604,309447.00,
532663,SASKEN      ,B ,Q,630.00,632.00,585.30,596.55,597.00,599.95,412,1693,1030305.00,
532666,FCS SOFTWARE,B ,Q,0.23,0.25,0.23,0.24,0.23,0.24,62,552587,131719.00,
532667,SUZLONENERGY,A ,Q,2.30,2.48,2.30,2.44,2.43,2.31,9185,2668104,6466897.00,
532668,AURIONPRO SO,B ,Q,104.70,104.70,98.95,99.05,98.95,100.20,79,796,80509.00,
532670,RENUKA SUGAR,B ,Q,6.83,6.93,6.75,6.88,6.75,6.82,102,92111,633908.00,
532673,KM SUGARMILL,B ,Q,6.65,6.98,6.55,6.86,6.88,6.96,17,1695,11339.00,
532674,BANNARI AMMA,B ,Q,121.00,124.90,121.00,124.70,124.90,130.00,3,3,370.00,
532678,BOMBAY RAYON,T ,Q,4.63,5.04,4.63,4.71,4.71,4.80,31,9065,44043.00,
532679,SORILINFRA  ,B ,Q,112.75,112.75,112.75,112.75,112.75,118.65,12,820,92455.00,
532683,AIAENGINEER ,A ,Q,1664.95,1698.95,1660.00,1667.95,1680.10,1668.90,41,75,125141.00,
532684,EVEREST KANT,B ,Q,26.10,26.85,26.05,26.20,26.20,26.40,30,2641,69544.00,
532686,KERNEX MICRO,T ,Q,26.55,26.55,26.55,26.55,26.55,25.30,4,1501,39851.00,
532687,REPRO INDIA ,B ,Q,551.00,556.20,540.55,556.20,556.20,560.00,67,585,319865.00,
532689,PVR LTD     ,A ,Q,1840.00,1840.00,1764.30,1771.75,1764.30,1832.45,575,8085,14489666.00,
532692,RADHA MADHAV,T ,Q,4.22,4.22,3.82,4.20,4.20,4.02,39,32840,136259.00,
532693,PUNJ LLOYD  ,Z ,Q,1.08,1.13,1.04,1.10,1.10,1.08,73,96616,103977.00,
532694,BARTRONICSIN,T ,Q,2.02,2.05,1.93,1.93,1.93,2.03,15,6345,12527.00,
532695,CELEBRITYFAS,B ,Q,5.90,6.00,5.82,5.96,5.98,6.12,24,4738,27687.00,
532696,EDUCOMP SOLN,Z ,Q,1.20,1.28,1.20,1.20,1.20,1.24,16,4854,5844.00,
532698,NITINSPINNER,B ,Q,48.10,50.00,48.00,49.75,50.00,47.65,13,620,30794.00,
532699,ROYALORCH   ,B ,Q,85.95,89.00,84.10,85.75,86.00,84.60,154,5602,486998.00,
532700,ENT NETWORK ,B ,Q,318.50,320.00,310.00,313.40,310.00,317.75,19,21,6597.00,
532701,CELLA       ,Z ,Q,3.90,3.99,3.90,3.97,3.97,3.80,11,2206,8786.00,
532702,GUJ PETRONET,A ,Q,206.60,208.40,205.10,206.15,206.15,205.40,529,12881,2668288.00,
532705,JAGRAN PRAK ,A ,Q,62.00,63.00,59.00,61.65,62.05,62.40,1235,1092596,68262946.00,
532706,INOX LEISURE,A ,Q,333.00,333.00,320.75,322.65,323.65,324.20,872,7926,2587171.00,
532707,DYNEMIC PRO ,B ,Q,122.95,122.95,118.30,119.50,119.50,120.20,82,1305,155900.00,
532708,GVK POWERINF,B ,Q,4.09,4.11,3.90,4.02,4.00,4.10,148,165984,669542.00,
532710,SADBHAV ENGG,A ,Q,130.65,133.00,126.50,131.15,131.65,130.45,892,86016,11221715.00,
532712,REL COM LTD ,B ,Q,0.68,0.74,0.68,0.73,0.73,0.71,1129,4116719,2869029.00,
532713,SAKUMA EXPO ,B ,Q,8.66,9.20,8.56,9.14,9.09,8.77,52,12346,110461.00,
532714,KEC INTERN  ,A ,Q,270.95,274.05,264.30,265.25,264.50,270.90,211,5960,1607869.00,
532716,GILLA ARBUT ,B ,Q,27.70,29.85,27.70,29.65,29.45,28.85,61,114,3162.00,
532717,INDOTECHTR  ,B ,Q,86.50,92.85,82.50,84.20,84.20,82.10,9,449,38214.00,
532719,BL KASHYAP  ,B ,Q,9.21,9.30,9.11,9.28,9.11,9.41,7,302,2798.00,
532720,M&M FINANSER,A ,Q,328.90,336.45,323.45,324.20,324.00,326.10,2838,129044,42640809.00,
532721,VISA STEEL  ,B ,Q,4.51,4.69,4.32,4.50,4.43,4.59,13,4147,18516.00,
532722,NITCO TILES ,B ,Q,25.55,25.75,24.80,25.00,24.80,25.55,37,5009,125541.00,
532725,SOLAR IND   ,A ,Q,1097.20,1102.60,1080.05,1086.00,1080.65,1098.35,44,137,149080.00,
532726,GALLAN METAL,B ,Q,30.00,30.00,26.60,28.50,28.50,29.10,7,619,17168.00,
532727,ADHUNIK MET ,Z ,Q,0.79,0.79,0.79,0.79,0.79,0.83,13,24022,18977.00,
532728,MALU PAPER  ,B ,Q,34.70,34.70,34.70,34.70,34.70,36.50,21,3815,132380.00,
532729,UTTAM SUGAR ,B ,Q,101.80,101.80,97.05,97.70,97.70,100.10,341,6411,638285.00,
532730,STL GLOBAL  ,B ,Q,7.25,7.79,7.16,7.67,7.51,7.53,42,5801,42661.00,
532732,KEWAL KIRAN ,B ,Q,953.00,1055.90,953.00,971.00,958.65,990.00,25,116,113248.00,
532733,SUN TVNET   ,A ,Q,484.00,485.30,460.55,463.20,463.20,485.10,3994,116857,55686313.00,
532734,GODAWARI POW,B ,Q,138.50,144.00,126.30,129.90,129.80,137.45,473,9575,1276718.00,
532735,RSYSTEMINT  ,B ,Q,39.60,39.60,39.60,39.60,39.60,38.55,2,251,9939.00,
532737,EMKAY GLOB F,B ,Q,67.00,67.05,66.00,66.00,66.00,66.80,5,901,60228.00,
532738,TANTIA CONS ,T ,Q,1.55,1.62,1.55,1.56,1.62,1.55,6,10,15.00,
532740,LOKESH MACH ,B ,Q,34.75,36.60,34.50,35.60,35.60,35.40,86,2762,97672.00,
532741,KAMDHENU    ,B ,Q,105.25,108.50,103.00,105.30,103.05,105.60,27,699,72900.00,
532742,PAUSHAK LTD ,X ,Q,2266.60,2363.85,2266.60,2350.55,2351.00,2338.00,64,482,1129478.00,
532744,GTN TEXTILE ,B ,Q,6.82,6.82,6.82,6.82,6.82,7.11,1,1,6.00,
532745,INDICAP     ,X ,Q,33.95,33.95,28.85,30.00,30.40,30.45,29,2084,62254.00,
532748,PRIME FOCUS ,B ,Q,40.00,40.00,37.35,39.50,39.55,37.55,40,1265,49565.00,
532749,ALLCARGO    ,B ,Q,111.70,111.70,103.50,104.80,104.00,108.20,1020,33958,3634770.00,
532751,EASUNREYRL  ,Z ,Q,3.55,3.55,3.55,3.55,3.55,3.70,4,418,1483.00,
532754,GMR INFRASTR,A ,Q,17.30,17.30,16.45,16.55,16.55,16.90,1485,550087,9222221.00,
532755,TECH MAH    ,A ,Q,704.00,713.65,702.90,707.90,707.90,702.00,1704,51886,36790634.00,
532756,MAHINDCIE   ,A ,Q,165.00,165.00,154.10,156.40,156.05,165.45,994,5743,913391.00,
532757,VOLTAMP TRAN,B ,Q,1134.50,1137.75,1108.00,1121.05,1119.65,1116.70,31,263,293152.00,
532759,ATLANTA     ,T ,Q,8.20,8.38,8.20,8.38,8.38,8.20,3,500,4186.00,
532760,DEEP INDS   ,B ,Q,98.80,99.45,98.05,98.35,98.30,100.30,23,105,10347.00,
532761,HOV SERVICES,B ,Q,71.50,73.30,71.50,72.10,72.10,71.10,13,246,17807.00,
532762,ACTION CONST,B ,Q,79.00,79.00,74.00,74.55,74.85,75.45,136,23262,1750852.00,
532764,GEECEE      ,B ,Q,87.10,90.65,81.90,84.85,85.00,89.60,118,2672,230556.00,
532766,RICHA IND   ,Z ,Q,0.96,0.96,0.96,0.96,0.96,0.97,1,15,14.00,
532767,GAYATRI PROJ,B ,Q,114.30,114.30,108.20,112.55,111.00,112.60,99,553,62079.00,
532768,FIEM INDS   ,B ,Q,337.00,352.95,332.05,338.00,337.25,338.75,37,336,113978.00,
532771,JHS SVEN    ,B ,Q,15.60,16.35,15.60,15.75,15.65,16.15,23,3226,51609.00,
532772,DCBBANK     ,A ,Q,189.90,189.90,178.85,179.70,179.70,187.90,984,49126,8941556.00,
532773,GLOBAL VECT ,B ,Q,56.70,58.00,55.00,55.10,55.10,57.60,88,1152,63994.00,
532774,INSPIRISYS  ,B ,Q,42.25,48.90,42.25,48.80,48.80,47.50,13,2400,114594.00,
532775,GTL INFRAST ,B ,Q,0.58,0.59,0.57,0.58,0.58,0.57,109,642324,376539.00,
532776,SHIVAM AUTO ,B ,Q,22.95,22.95,21.55,21.65,21.55,22.10,30,1142,24894.00,
532777,INFO EDGE   ,A ,Q,2144.00,2325.50,2142.00,2269.00,2255.00,2120.55,3803,30339,67985046.00,
532779,TORNT POWER ,A ,Q,284.50,286.70,278.55,279.65,280.40,284.50,355,19420,5483126.00,
532780,PARSVNATH   ,B ,Q,2.32,2.52,2.28,2.38,2.31,2.40,33,28375,67566.00,
532782,SUTLEJ TEXT ,B ,Q,27.00,28.55,27.00,27.05,27.05,27.65,18,217,6067.00,
532783,DAAWAT      ,B ,Q,24.00,24.90,23.50,23.85,23.80,23.85,519,123665,2973522.00,
532784,SOBHA       ,A ,Q,454.00,454.00,431.80,447.30,447.70,459.35,783,9580,4284074.00,
532785,RUCHIRA PAP ,B ,Q,86.00,90.70,85.60,88.15,88.15,87.90,207,8362,732131.00,
532788,XLENERGY    ,T ,Q,0.39,0.39,0.38,0.38,0.38,0.38,5,1301,494.00,
532790,TANLA       ,B ,Q,46.10,49.15,45.25,48.60,48.65,46.85,264,67187,3280719.00,
532794,ZEEMEDIA    ,B ,Q,9.05,9.20,8.90,9.16,9.13,8.96,140,21053,191741.00,
532795,SITINET     ,B ,Q,1.80,1.88,1.78,1.78,1.78,1.87,65,92721,165613.00,
532796,LUMAX TECH  ,B ,Q,84.35,84.45,80.10,84.05,84.45,82.60,72,42743,3566514.00,
532797,AUTOIND     ,B ,Q,39.20,39.20,37.05,37.65,38.00,37.55,28,659,24938.00,
532798,NTWK MED INV,A ,Q,21.25,21.25,19.75,20.25,19.95,20.85,113,15593,320998.00,
532799,HUBTOWN     ,B ,Q,14.60,14.64,14.02,14.08,14.02,14.57,14,802,11480.00,
532800,TV18BRDCST  ,A ,Q,24.20,24.60,23.85,23.90,23.90,24.45,158,46357,1117231.00,
532801,CAMBRIDGE   ,B ,Q,25.10,26.40,24.55,24.95,24.60,26.55,84,10603,265881.00,
532804,TECHNOCRAFT ,B ,Q,360.65,363.95,343.55,354.70,352.00,358.25,49,215,77038.00,
532805,REDINGTON   ,A ,Q,108.50,110.65,108.00,109.65,109.90,108.35,486,14363,1579887.00,
