SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539011,CHENFERRO   ,XT,Q,11.69,11.69,11.69,11.69,11.69,11.47,3,300,3507.00,
539012,MEGRISOFT   ,XT,Q,13.50,13.50,13.50,13.50,13.50,13.15,1,3000,40500.00,
539017,ASHFL       ,X ,Q,47.70,47.70,42.00,43.00,43.00,42.00,24,1200,51369.00,
539018,BEEKAY      ,X ,Q,251.00,264.25,231.50,250.40,250.00,251.50,21,529,132273.00,
539026,SSPNFIN     ,M ,Q,57.00,58.00,57.00,57.50,58.00,60.00,2,12000,690000.00,
539031,SETFBSE100  ,B ,Q,114.65,115.00,114.65,115.00,115.00,115.00,7,265,30425.00,
539032,FRASER      ,X ,Q,13.50,13.50,11.81,11.85,11.85,12.49,14,14602,177833.00,
539040,TTIL        ,XT,Q,1.27,1.27,1.26,1.26,1.26,1.26,4,300,379.00,
539042,AGIIL       ,T ,Q,68.95,68.95,64.00,65.00,65.00,65.85,6,10352,674037.00,
539044,MANAKSTELTD ,B ,Q,12.83,12.83,12.10,12.50,12.50,12.50,82,1121,13942.00,
539045,MNKALCOLTD  ,B ,Q,5.48,5.48,4.70,4.81,4.96,4.79,23,8643,40990.00,
539046,MNKCMILTD   ,T ,Q,3.50,3.67,3.37,3.65,3.65,3.50,8,1809,6567.00,
539056,ADLABS      ,B ,Q,3.42,3.44,3.35,3.37,3.35,3.45,20,7961,26987.00,
539083,INOXWIND    ,A ,Q,34.00,34.80,34.00,34.45,34.40,34.25,21,1716,59113.00,
539097,YOGYA       ,M ,Q,32.95,33.00,32.95,33.00,33.00,32.50,2,24000,791600.00,
539113,PML         ,X ,Q,1279.70,1279.70,1141.00,1222.10,1220.00,1170.00,26,109,132349.00,
539118,VRLLOG      ,B ,Q,280.00,288.00,271.80,283.85,282.50,278.65,397,3869,1077141.00,
539122,BODHTREE    ,X ,Q,43.75,46.90,41.00,45.00,44.95,41.70,189,32845,1404604.00,
539126,MEP         ,B ,Q,29.45,31.40,28.50,30.65,30.65,28.80,502,43989,1293144.00,
539141,UFO         ,B ,Q,149.10,152.80,147.40,152.25,152.00,148.90,93,3149,470647.00,
539143,PANTH       ,X ,Q,128.50,129.70,125.05,127.90,127.90,127.60,322,112565,14421882.00,
539148,SHIVALIK    ,X ,Q,195.20,210.00,185.25,196.90,196.90,206.10,351,21533,4113825.00,
539150,PNCINFRA    ,A ,Q,181.00,183.90,180.20,182.25,183.40,179.25,282,2591,470838.00,
539151,ARFIN       ,X ,Q,62.35,70.65,62.35,67.90,67.90,65.75,4,14,961.00,
539177,AIIL        ,X ,Q,26.25,26.25,24.00,26.25,26.25,25.00,10,447,11715.00,
539195,POEL        ,X ,Q,33.55,33.55,29.45,31.35,31.35,32.00,11,371,11529.00,
539196,AEL         ,X ,Q,10.65,10.75,9.11,10.36,10.65,9.03,20,2312,23709.00,
539199,MOONGIPASEC ,XT,Q,2.70,2.70,2.70,2.70,2.70,2.70,1,7750,20925.00,
539201,SATIA       ,B ,Q,710.00,718.00,700.40,714.80,718.00,720.00,22,1340,943180.00,
539207,MANPASAND   ,A ,Q,13.05,14.15,12.85,12.85,12.85,13.50,704,1020568,13336172.00,
539219,MUL         ,X ,Q,256.00,256.75,253.00,254.20,253.90,255.85,723,103506,26299595.00,
539221,SPORTKING   ,XT,Q,380.25,380.25,380.20,380.25,380.25,362.15,15,817,310663.00,
539223,AMBITION    ,T ,Q,17.35,17.75,16.60,17.13,16.60,17.11,75,25921,444443.00,
539225,JIYAECO     ,B ,Q,51.00,51.00,48.50,50.20,50.20,50.30,356,52247,2612445.00,
539226,RUDRA       ,T ,Q,100.00,100.00,97.00,97.05,97.00,96.25,13,1259,125111.00,
539227,LOYAL       ,T ,Q,39.35,39.35,39.35,39.35,39.35,37.70,1,1,39.00,
539228,GGPL        ,B ,Q,73.15,75.90,73.10,75.00,75.00,73.20,21,1441,106558.00,
539229,MRSS        ,M ,Q,21.90,21.90,21.90,21.90,21.90,20.90,1,600,13140.00,
539235,GPL         ,XT,Q,312.00,312.00,312.00,312.00,312.00,328.00,3,33,10296.00,
539251,BALKRISHNA  ,B ,Q,34.65,34.65,28.60,33.95,34.30,31.75,273,31675,1000316.00,
539252,SCFL        ,B ,Q,3.09,3.09,2.85,2.85,2.85,2.99,4,500,1461.00,
539254,ADANITRANS  ,A ,Q,238.00,238.80,233.00,235.70,236.10,230.70,333,9320,2196120.00,
539255,STARDELTA   ,X ,Q,93.25,93.40,84.55,90.45,84.55,89.00,3,5,457.00,
539266,CONCRETE    ,XT,Q,7.20,7.20,7.20,7.20,7.20,7.34,1,2,14.00,
539268,SYNGENE     ,A ,Q,323.00,323.00,312.00,320.85,320.25,320.10,281,1907,604116.00,
539276,KAYA        ,B ,Q,395.95,399.35,387.05,396.00,396.00,395.75,54,561,220849.00,
539278,SYMBIOX     ,X ,Q,0.33,0.33,0.32,0.32,0.32,0.33,6,1440,473.00,
539287,ORTINLAABS  ,T ,Q,11.50,11.58,11.50,11.58,11.58,11.03,22,20858,241445.00,
539289,MJCO        ,B ,Q,425.00,438.00,425.00,427.95,427.40,426.05,64,499,214759.00,
539290,BINDALAGRO  ,B ,Q,11.60,11.69,11.35,11.42,11.42,11.40,58,9155,105713.00,
539291,OZONEWORLD  ,XT,Q,56.30,56.30,56.30,56.30,56.30,53.65,1,1,56.00,
539301,ARVSMART    ,B ,Q,93.40,94.00,92.00,93.00,93.00,92.00,4,226,20973.00,
539302,POWERMECH   ,B ,Q,694.00,742.00,694.00,729.70,729.30,694.95,570,5354,3836651.00,
539309,RAMASTEEL   ,B ,Q,62.05,63.90,61.10,62.35,62.20,59.90,15,231,14551.00,
539310,TISL        ,B ,Q,2.45,2.90,2.43,2.62,2.60,2.57,179,1812595,4665059.00,
539311,NFIL        ,XT,Q,15.00,15.00,15.00,15.00,15.00,15.00,1,1,15.00,
539331,VETO        ,B ,Q,53.85,54.50,52.45,53.55,53.35,53.60,168,7186,386105.00,
539332,NAVKARCORP  ,A ,Q,36.50,37.20,35.80,36.95,36.85,37.30,146,22783,829448.00,
539334,SHREEPUSHK  ,B ,Q,102.25,107.15,98.05,105.50,105.50,101.95,133,2937,302893.00,
539336,GUJGAS      ,A ,Q,177.40,177.55,174.50,176.80,176.80,176.95,295,9772,1724393.00,
539346,SADBHIN     ,B ,Q,56.00,56.00,50.60,50.70,50.60,52.00,9,1195,64844.00,
539351,PRABHAT     ,B ,Q,78.00,80.80,77.00,79.30,79.30,77.00,391,12821,1017632.00,
539353,SALAUTO     ,X ,Q,164.00,164.00,155.00,155.00,155.10,157.00,13,201,32276.00,
539359,PRITIKAUTO  ,X ,Q,102.00,102.00,99.00,100.55,100.55,100.00,30,3034,304608.00,
539363,SKC         ,XT,Q,10.68,10.68,10.65,10.67,10.65,10.18,14,4342,46357.00,
539399,BELLACASA   ,T ,Q,115.50,115.50,115.50,115.50,115.50,110.05,3,100,11550.00,
539400,MALLCOM     ,X ,Q,245.00,245.00,237.00,238.00,238.00,246.00,4,200,48250.00,
539404,SATIN       ,B ,Q,280.00,280.50,273.00,277.60,279.15,279.80,68,351,98154.00,
539407,GENCON      ,X ,Q,75.90,76.00,73.65,74.50,74.50,75.35,30,2513,188722.00,
539408,KUBERJI     ,X ,Q,1.71,1.71,1.71,1.71,1.71,1.71,1,50,85.00,
539428,TEJNAKSH    ,T ,Q,61.00,61.00,60.50,60.50,60.50,58.65,2,2,121.00,
539436,COFFEEDAY   ,A ,Q,73.95,73.95,67.15,73.95,73.95,70.45,2472,868292,63678357.00,
539437,IDFCFIRSTB  ,A ,Q,43.25,43.25,41.65,42.25,42.25,43.25,1843,1099484,46422513.00,
539447,BEARDSELL   ,B ,Q,12.00,12.00,11.74,11.84,11.97,11.96,27,24301,291573.00,
539448,INDIGO      ,A ,Q,1725.10,1735.95,1704.50,1718.35,1717.95,1722.75,1850,50035,86031638.00,
539450,SHK         ,B ,Q,130.75,133.00,129.15,130.95,130.65,129.85,42,491,64381.00,
539455,ARYAVAN     ,XT,Q,24.30,24.30,24.30,24.30,24.30,24.25,5,1450,35235.00,
539469,PANORAMA    ,X ,Q,47.70,47.70,47.70,47.70,47.70,45.45,1,50,2385.00,
539516,HDFCNIFETF  ,B ,Q,1153.50,1154.40,1146.85,1146.85,1146.85,1159.41,4,9,10351.00,
539517,SXETF       ,B ,Q,3918.78,3919.67,3916.45,3919.67,3919.67,3935.00,5,30,117576.00,
539518,UDAYJEW     ,X ,Q,73.00,74.15,72.80,73.90,73.90,72.85,31,10006,739505.00,
539519,MAYUKH      ,XT,Q,10.45,10.45,10.45,10.45,10.45,10.45,1,5,52.00,
539520,SHAILJA     ,XT,Q,7.80,7.96,7.80,7.96,7.96,7.96,6,715,5675.00,
539523,ALKEM       ,A ,Q,1842.55,1869.00,1825.90,1839.75,1849.00,1825.90,304,1447,2678823.00,
539524,LALPATHLAB  ,A ,Q,1319.00,1360.00,1304.60,1324.90,1318.00,1309.60,566,5192,6935768.00,
539528,AAYUSH      ,X ,Q,28.20,28.20,28.20,28.20,28.20,28.20,1,2,56.00,
539542,LUXIND      ,A ,Q,1155.40,1185.20,1150.00,1177.95,1185.00,1153.05,86,134,156704.00,
539545,APOORVA     ,X ,Q,18.85,18.85,18.85,18.85,18.85,18.85,2,10,188.00,
539546,BNL         ,X ,Q,10.12,10.12,10.00,10.00,10.00,9.65,3,120,1201.00,
539551,NH          ,B ,Q,247.80,247.80,240.45,242.80,244.25,249.10,130,1221,297426.00,
539562,AARNAV      ,XT,Q,36.25,37.45,36.25,36.25,36.25,35.70,64,15943,582684.00,
539594,MISHTANN    ,X ,Q,34.50,34.50,34.50,34.50,34.50,35.20,6,23,793.00,
539597,JSLHISAR    ,A ,Q,77.00,80.50,75.80,79.90,79.00,77.50,1075,73831,5827949.00,
539621,BCLENTERPR  ,XT,Q,19.50,19.70,19.40,19.40,19.40,19.95,91,8735,171019.00,
539636,PRECAM      ,B ,Q,39.35,40.75,39.35,40.05,40.00,39.95,8,892,35751.00,
539660,SAHYOGMULT  ,XT,Q,132.05,145.00,132.05,144.95,145.00,138.90,164,11244,1574438.00,
539678,QUICKHEAL   ,B ,Q,126.00,126.00,119.10,121.60,120.50,122.65,572,9170,1112503.00,
539686,KPEL        ,T ,Q,179.75,179.75,166.50,179.75,179.75,171.20,26,2513,436975.00,
539725,GOKULAGRO   ,T ,Q,14.50,14.95,14.00,14.91,14.70,14.43,14,21656,310929.00,
539730,FREDUN      ,X ,Q,273.00,274.80,252.15,268.70,271.30,254.85,44,4215,1114586.00,
539742,SIMBHALS    ,B ,Q,7.85,8.14,7.36,7.78,7.66,7.87,18,1824,14176.00,
539770,DARJEELING  ,X ,Q,89.00,89.15,87.00,88.05,87.90,88.70,83,32385,2848909.00,
539785,PDMJEPAPER  ,B ,Q,16.56,16.95,15.10,16.67,16.85,16.70,104,30968,491326.00,
539787,HCG         ,B ,Q,114.70,119.50,112.25,113.85,114.00,113.45,28,93,10828.00,
539788,KDML        ,M ,Q,191.60,191.60,191.60,191.60,191.60,165.45,1,49800,9541680.00,
539798,UMIYA       ,T ,Q,11.00,11.00,10.17,10.17,10.17,10.70,10,1940,19976.00,
539799,BHARATWIRE  ,B ,Q,27.85,28.40,27.85,28.40,28.40,28.75,3,70,1960.00,
539807,INFIBEAM    ,A ,Q,40.65,42.30,40.10,41.00,40.80,39.95,721,312991,12888096.00,
539814,RADHEY      ,XT,Q,16.90,16.90,16.60,16.60,16.60,17.45,2,100,1667.00,
539839,FRANKLIN    ,M ,Q,22.90,22.90,22.90,22.90,22.90,19.10,1,4000,91600.00,
539841,LANCER      ,B ,Q,52.80,52.80,48.05,51.65,52.00,50.90,16,1074,54406.00,
539844,EQUITAS     ,A ,Q,116.25,118.15,113.50,117.10,117.10,115.75,1584,185190,21467791.00,
539861,SKIL        ,T ,Q,6.28,6.28,6.28,6.28,6.28,5.99,10,6070,38119.00,
539871,THYROCARE   ,A ,Q,472.75,472.75,469.10,470.55,471.00,472.00,94,490,230497.00,
539872,BAJAJHCARE  ,B ,Q,184.95,187.00,175.00,175.00,175.00,182.50,18,692,123783.00,
539874,UJJIVAN     ,A ,Q,313.35,325.40,311.30,321.60,320.50,314.20,1774,165080,52656787.00,
539875,RSDFIN      ,X ,Q,38.35,38.35,36.00,36.00,36.00,36.55,2,27,1030.00,
539876,CROMPTON    ,A ,Q,235.30,240.85,233.05,238.80,238.70,235.20,2341,376756,89037739.00,
539883,PILANIINVS  ,B ,Q,1968.00,2012.00,1963.00,2006.85,1992.85,1968.00,67,1854,3683208.00,
539884,DARSHANORNA ,T ,Q,49.30,49.35,49.30,49.35,49.30,48.40,12,506,24950.00,
539889,PARAGMILK   ,A ,Q,161.75,167.00,156.50,162.40,162.40,159.70,562,23329,3793676.00,
539894,MADHAVIPL   ,XT,Q,173.00,173.00,173.00,173.00,173.00,173.00,1,100,17300.00,
539917,NAGARFERT   ,Z ,Q,3.70,3.70,3.70,3.70,3.70,3.89,35,46777,173074.00,
539938,MIL         ,X ,Q,79.00,79.50,78.50,79.50,79.50,79.70,5,7201,569904.00,
539939,YASHCHEM    ,B ,Q,96.95,96.95,90.00,94.20,94.00,93.60,158,54434,5046509.00,
539940,MAXVIL      ,B ,Q,46.70,46.70,45.15,45.20,45.15,45.55,63,1803,82010.00,
539945,ICICINV20   ,B ,Q,54.25,54.25,54.25,54.25,54.25,54.27,1,1,54.00,
539956,TAALENT     ,X ,Q,267.20,267.20,245.25,251.75,255.00,242.55,7,59,14868.00,
539957,MGL         ,A ,Q,842.00,851.50,836.00,847.90,847.00,840.85,1228,40660,34409544.00,
539962,QFSL        ,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,5,42000,7980.00,
539963,ZEAL        ,M ,Q,89.00,89.00,89.00,89.00,89.00,84.00,1,750,66750.00,
539978,QUESS       ,A ,Q,460.20,463.55,453.25,460.10,460.10,462.80,318,3999,1832702.00,
539979,DIGJAMLTD   ,T ,Q,1.24,1.24,1.24,1.24,1.24,1.24,1,1100,1364.00,
539980,ICICIMCAP   ,B ,Q,59.69,59.70,59.63,59.70,59.70,60.15,3,19,1133.00,
539981,MAXINDIA    ,A ,Q,61.65,63.00,61.55,62.20,61.65,61.55,21,1756,109369.00,
539982,ASYL        ,T ,Q,20.95,20.95,19.00,20.00,20.00,20.00,3,102,1940.00,
539984,HUIL        ,X ,Q,710.00,710.00,710.00,710.00,710.00,720.00,3,18,12780.00,
539986,COMSYN      ,T ,Q,42.00,45.15,42.00,43.75,44.00,43.00,19,4019,175771.00,
539992,LLOYDSTEEL  ,B ,Q,0.47,0.47,0.45,0.46,0.47,0.47,132,539929,248935.00,
540005,LTI         ,A ,Q,1606.75,1612.35,1581.00,1606.55,1606.55,1607.70,1009,21534,34603402.00,
540006,EASTWEST    ,X ,Q,101.00,104.70,97.70,102.90,102.75,100.00,21,2229,225997.00,
540024,ASHARI      ,XT,Q,19.75,19.75,19.75,19.75,19.75,19.60,1,5,98.00,
540025,ADVENZYMES  ,A ,Q,165.55,167.00,161.05,163.30,163.05,165.50,195,5592,921488.00,
540027,PTIL        ,T ,Q,393.50,398.95,393.00,395.35,398.95,392.00,20,3500,1385177.00,
540047,DBL         ,A ,Q,456.00,457.00,437.55,440.80,440.80,447.25,2226,50417,22423763.00,
540048,SPAL        ,B ,Q,190.00,193.95,182.85,186.35,182.85,183.90,53,1697,322882.00,
540061,BIGBLOC     ,B ,Q,26.00,27.00,26.00,27.00,27.00,27.85,41,41,1067.00,
540064,FRETAIL     ,A ,Q,407.45,410.00,405.00,406.00,406.00,406.10,273,8737,3549515.00,
540065,RBLBANK     ,A ,Q,370.00,372.50,356.70,371.05,371.05,367.15,6965,665316,242738519.00,
540071,CAMSONSEEDS ,Z ,Q,2.65,2.91,2.65,2.91,2.91,2.78,7,646,1875.00,
540073,BLS         ,B ,Q,98.00,98.10,90.50,90.80,90.50,92.40,321,13843,1305940.00,
540080,NARAYANI    ,T ,Q,23.85,23.85,23.85,23.85,23.85,22.80,1,1,23.00,
540083,TVVISION    ,B ,Q,1.72,1.72,1.65,1.65,1.65,1.65,4,301,503.00,
540108,TAHL        ,X ,Q,100.00,100.00,94.00,98.95,98.95,98.00,66,5909,563896.00,
540115,LTTS        ,A ,Q,1577.05,1604.90,1563.00,1600.05,1604.40,1576.35,627,28799,45563914.00,
540124,GNA         ,B ,Q,258.45,263.45,255.55,261.65,263.45,255.85,127,1042,270959.00,
540125,RADHIKAJWE  ,M ,Q,19.25,19.25,19.25,19.25,19.25,19.45,1,1600,30800.00,
540133,ICICIPRULI  ,A ,Q,422.00,422.00,411.25,417.50,417.50,419.70,2796,82344,34192302.00,
540134,IISL        ,X ,Q,13.65,13.65,13.65,13.65,13.65,13.65,1,500,6825.00,
540135,ARCFIN      ,XT,Q,1.15,1.15,1.10,1.10,1.10,1.15,2,410,471.00,
540136,HPL         ,B ,Q,44.00,45.35,44.00,44.80,44.75,43.95,59,3431,152601.00,
540143,SAGARSOFT   ,X ,Q,49.25,49.25,46.00,47.50,47.95,48.20,46,3471,162422.00,
540145,VALIANTORG  ,M ,Q,1413.95,1449.00,1413.95,1433.60,1433.60,1421.25,14,2250,3229402.00,
540153,ENDURANCE   ,A ,Q,960.75,995.45,947.05,985.40,974.55,962.20,154,719,697379.00,
540168,SUPRAP      ,XT,Q,19.05,19.05,19.05,19.05,19.05,19.95,2,1000,19050.00,
540173,PNBHOUSING  ,A ,Q,637.05,642.20,632.50,634.85,633.00,636.15,373,39781,25253321.00,
540175,REGENCY     ,X ,Q,32.00,32.00,26.15,26.15,26.15,32.00,107,15011,478188.00,
540180,VBL         ,A ,Q,599.00,629.00,590.00,626.95,623.40,589.95,894,9437,5873100.00,
540192,LKPSEC      ,X ,Q,5.70,5.70,5.27,5.36,5.27,5.54,86,25982,137918.00,
540198,OSIAJEE     ,X ,Q,31.00,31.50,30.95,30.95,31.20,30.70,43,49756,1546290.00,
540203,SFL         ,B ,Q,1295.00,1334.90,1290.70,1290.70,1290.70,1293.00,9,31,40740.00,
540210,TMRVL       ,T ,Q,12.99,12.99,12.99,12.99,12.99,12.40,6,171,2221.00,
540212,TCIEXP      ,B ,Q,630.25,630.25,624.00,625.60,625.60,625.80,5,65,40622.00,
540222,LAURUSLABS  ,A ,Q,341.00,343.45,337.60,341.35,343.00,344.70,34,281,95167.00,
540243,NEWLIGHT    ,XT,Q,39.90,39.90,38.75,38.75,38.75,38.50,4,255,9953.00,
540253,SNTCL       ,XT,Q,12.90,13.50,12.90,12.95,13.00,13.05,14,32566,422735.00,
540266,GLCL        ,XT,Q,7.40,7.40,7.40,7.40,7.40,7.05,1,215,1591.00,
540267,FLORACORP   ,XT,Q,9.95,9.95,9.95,9.95,9.95,9.50,1,1,9.00,
540268,DHANVARSHA  ,X ,Q,64.00,65.90,62.05,65.20,63.10,64.80,55,141164,8859430.00,
540293,PRICOLLTD   ,B ,Q,34.40,36.75,34.00,36.45,36.45,33.90,394,35938,1275691.00,
540311,JITFINFRA   ,T ,Q,8.35,8.35,7.72,7.72,7.72,7.96,2,17,131.00,
540360,LLFICL      ,X ,Q,107.00,107.85,105.40,106.80,106.80,107.80,2046,25567,2749548.00,
540361,DANUBE      ,XT,Q,8.41,9.00,8.41,9.00,9.00,8.85,22,13161,115846.00,
540366,RADIOCITY   ,B ,Q,38.40,40.00,38.00,38.25,38.20,38.15,429,2426,93017.00,
540376,DMART       ,A ,Q,1577.95,1577.95,1557.20,1569.10,1569.10,1568.65,916,10486,16433444.00,
540396,MANOMAY     ,M ,Q,33.90,33.90,33.90,33.90,33.90,35.05,1,4000,135600.00,
540403,CLEDUCATE   ,B ,Q,81.00,84.00,81.00,84.00,84.00,85.00,5,28,2310.00,
540404,PRIME       ,M ,Q,111.80,111.80,111.80,111.80,111.80,111.90,1,1000,111800.00,
540425,SHANKARA    ,A ,Q,440.50,458.95,438.30,443.75,443.75,439.30,2544,50520,22680529.00,
540469,IPRU2933    ,B ,Q,9.62,9.62,9.62,9.62,9.62,10.68,2,2,19.00,
540497,SCHAND      ,B ,Q,64.00,65.00,61.60,62.95,62.20,64.05,69,1044,65475.00,
540515,KANUNGO     ,X ,Q,13.23,13.23,13.23,13.23,13.23,13.23,9,20000,264600.00,
540519,MEERA       ,M ,Q,182.00,191.00,182.00,191.00,191.00,189.25,2,1000,186500.00,
540526,IRBINVIT    ,IF,Q,63.75,63.75,63.75,63.75,63.75,64.00,1,5000,318750.00,
540530,HUDCO       ,A ,Q,37.50,38.05,36.75,37.85,37.85,37.55,455,87121,3264997.00,
540544,PSPPROJECT  ,B ,Q,522.00,522.40,506.10,511.35,520.00,523.55,77,497,256758.00,
540570,SFIVL       ,XT,Q,15.75,16.50,15.70,16.35,16.35,15.72,43,10324,165360.00,
540575,STARCEMENT  ,B ,Q,96.80,96.95,95.25,95.85,96.00,97.80,32,1402,134654.00,
540590,RIDDHICORP  ,B ,Q,56.00,56.00,55.00,55.00,55.00,57.10,2,25,1395.00,
540593,HEOF1126RG  ,B ,Q,9.22,9.79,9.21,9.22,9.21,8.90,6,52961,502620.00,
540595,TEJASNET    ,B ,Q,101.50,101.50,92.55,95.15,95.25,97.40,407,27081,2554200.00,
540596,ERIS        ,A ,Q,432.00,436.05,422.20,426.25,426.25,422.25,277,5128,2205586.00,
540602,GTPL        ,B ,Q,68.60,72.50,68.60,71.50,71.50,70.90,61,9886,710709.00,
540611,AUBANK      ,A ,Q,669.30,670.10,665.40,668.75,669.00,668.10,169,1966,1313404.00,
540612,ICICILOVOL  ,B ,Q,87.42,87.42,87.08,87.08,87.08,87.85,2,300,26158.00,
540615,7NR         ,B ,Q,103.65,103.75,103.50,103.70,103.75,103.65,1526,29627,3070030.00,
540636,HEOF1100RG  ,B ,Q,8.75,8.75,8.75,8.75,8.75,8.90,1,2000,17500.00,
540642,SALASAR     ,B ,Q,121.55,130.00,121.00,125.90,122.70,121.95,78,2097,264231.00,
540647,GANGESSEC   ,B ,Q,37.00,37.00,37.00,37.00,37.00,39.00,1,87,3219.00,
540648,PALASHSEC   ,B ,Q,38.60,38.60,38.60,38.60,38.60,39.00,1,27,1042.00,
540649,AVADHSUGAR  ,B ,Q,256.95,270.00,250.00,264.45,264.45,255.20,701,15449,4058186.00,
540650,MAGADHSUGAR ,B ,Q,94.60,97.55,89.40,93.75,93.00,90.85,227,9383,868357.00,
540653,SINTEXPLAST ,B ,Q,5.10,5.10,5.00,5.10,5.10,4.86,230,424915,2163804.00,
540655,DAFXXIIIGR  ,F ,Q,9.60,9.60,9.60,9.60,9.60,9.50,7,16000,153600.00,
540669,UTINEXT50   ,B ,Q,267.00,267.00,267.00,267.00,267.00,269.55,1,50,13350.00,
540673,SIS         ,B ,Q,810.00,855.00,805.00,838.95,836.10,793.00,163,613,502581.00,
540678,COCHINSHIP  ,A ,Q,352.00,368.00,350.95,362.10,361.10,353.05,324,2726,981302.00,
540679,SMSLIFE     ,B ,Q,421.00,510.50,417.00,510.50,510.50,425.45,378,4455,2221628.00,
540680,KIOCL       ,B ,Q,127.20,135.00,125.00,131.10,128.35,123.45,238,3827,501613.00,
540686,SMRUTHIORG  ,X ,Q,135.10,135.25,135.10,135.25,135.25,137.50,13,1275,172368.00,
540691,ABCAPITAL   ,A ,Q,96.50,96.75,94.15,94.65,94.65,96.00,1313,118038,11197775.00,
540692,APEX        ,B ,Q,243.40,247.90,237.75,240.15,240.15,243.00,761,12046,2917082.00,
540694,ANG         ,M ,Q,33.00,33.00,33.00,33.00,33.00,32.50,1,1600,52800.00,
540697,AMFL        ,M ,Q,9.12,10.05,9.12,9.74,10.05,9.60,2,24000,233760.00,
540699,DIXON       ,B ,Q,2531.25,2552.00,2437.75,2517.15,2500.00,2534.90,122,257,645660.00,
540700,BRNL        ,B ,Q,74.00,74.00,70.00,72.45,73.00,71.10,49,1784,129054.00,
540701,DCAL        ,A ,Q,187.65,189.30,181.00,182.40,181.85,188.80,291,7835,1434848.00,
540702,LASA        ,B ,Q,17.73,17.73,16.10,17.73,17.73,16.89,256,104299,1801827.00,
540703,PROVESTSER  ,X ,Q,9.05,9.05,9.05,9.05,9.05,8.64,1,10,90.00,
540709,RELHOME     ,B ,Q,5.76,5.76,5.60,5.67,5.69,5.76,93,98158,556783.00,
540710,CAPACITE    ,B ,Q,210.70,222.90,210.60,217.20,218.80,211.10,654,10990,2403806.00,
540716,ICICIGI     ,A ,Q,1149.90,1149.90,1128.50,1134.80,1134.80,1139.30,1723,19738,22438280.00,
540719,SBILIFE     ,A ,Q,796.75,807.60,792.00,797.75,797.75,791.90,5252,117988,94319743.00,
540724,DIAMONDYD   ,B ,Q,786.00,786.00,786.00,786.00,786.00,790.00,2,2,1572.00,
540728,SAYAJIIND   ,X ,Q,143.40,143.40,141.90,143.10,143.10,136.60,18,425,60741.00,
540735,IRIS        ,M ,Q,21.00,21.00,21.00,21.00,21.00,20.50,1,4000,84000.00,
540737,SGRL        ,M ,Q,69.05,69.05,69.00,69.00,69.00,70.90,2,6000,414150.00,
540743,GODREJAGRO  ,A ,Q,476.75,479.00,465.60,474.10,473.05,478.65,282,2352,1107386.00,
540744,MESCON      ,XT,Q,5.78,5.78,5.50,5.50,5.50,5.77,21,7977,44008.00,
540749,MASFIN      ,B ,Q,620.00,623.55,616.00,618.40,619.55,623.60,33,718,445111.00,
540750,IEX         ,A ,Q,131.85,131.95,112.00,118.10,118.10,130.80,23090,22252269,2574599180.00,
540755,GICRE       ,A ,Q,182.00,185.00,175.75,177.40,177.00,176.30,151,2458,435805.00,
540757,SCPL        ,M ,Q,111.50,111.50,100.00,109.10,109.45,108.90,16,12800,1335600.00,
540761,RCBFIVAG    ,B ,Q,8.51,8.51,8.51,8.51,8.51,7.97,2,765,6510.00,
540762,TIINDIA     ,A ,Q,330.55,341.00,330.50,336.50,335.00,332.45,203,1753,583840.00,
540767,RNAM        ,A ,Q,263.40,264.40,260.40,262.25,262.25,262.05,1237,57144,15031598.00,
540768,MAHLOG      ,A ,Q,352.45,358.80,348.00,353.10,348.00,348.00,269,2777,979829.00,
540769,NIACL       ,A ,Q,109.45,109.45,106.65,107.30,107.30,107.95,112,2308,248082.00,
540774,IFGLEXPOR   ,B ,Q,156.50,162.70,154.00,161.55,162.55,159.20,23,637,100759.00,
540775,KHADIM      ,B ,Q,265.00,280.80,249.40,269.70,269.70,234.00,5007,112025,30182560.00,
540776,5PAISA      ,B ,Q,149.40,149.40,139.05,139.85,139.85,142.40,65,538,75932.00,
540777,HDFCLIFE    ,A ,Q,540.00,543.15,533.00,540.80,540.80,537.70,3645,97708,52684006.00,
540782,SBRANDS     ,M ,Q,19.25,20.38,19.25,20.07,20.38,19.42,3,3000,59380.00,
540786,SHARIKA     ,MT,Q,31.40,31.40,31.40,31.40,31.40,33.00,1,3000,94200.00,
540787,ICICIB22    ,B ,Q,33.62,34.19,33.45,34.10,34.10,33.74,231,26038,884187.00,
540789,DNAMEDIA    ,T ,Q,0.35,0.35,0.35,0.35,0.35,0.35,9,4153,1453.00,
540793,HHOF1140RG  ,B ,Q,8.11,8.25,8.06,8.25,8.25,8.15,19,37830,307959.00,
540794,HHOF1140RD  ,B ,Q,8.00,8.00,8.00,8.00,8.00,8.10,1,2000,16000.00,
540796,RATNABHUMI  ,M ,Q,99.00,99.95,99.00,99.95,99.95,99.90,12,100000,9978100.00,
540797,SHALBY      ,B ,Q,85.00,89.90,84.70,87.65,87.00,85.00,94,1115,97249.00,
540798,FSC         ,B ,Q,542.55,547.60,537.00,538.65,537.10,547.00,23,145,78436.00,
